Périmètre;Nature;Date;Heures;Consommation
Bretagne;Données définitives;10/01/2020;19:30;3552
Bretagne;Données définitives;10/01/2020;20:00;3472
Bretagne;Données définitives;10/01/2020;20:30;3361
Bretagne;Données définitives;10/01/2020;21:00;3257
Bretagne;Données définitives;10/01/2020;21:30;3148
Bretagne;Données définitives;10/01/2020;22:00;3243
Bretagne;Données définitives;10/01/2020;22:30;3238
Bretagne;Données définitives;10/01/2020;23:00;3440
Bretagne;Données définitives;10/01/2020;23:30;3284
Bretagne;Données définitives;11/01/2020;00:00;3546
Bretagne;Données définitives;11/01/2020;00:30;3382
Bretagne;Données définitives;11/01/2020;01:00;3138
Bretagne;Données définitives;11/01/2020;01:30;3035
Bretagne;Données définitives;11/01/2020;02:00;3132
Bretagne;Données définitives;11/01/2020;02:30;2993
Bretagne;Données définitives;11/01/2020;03:00;2830
Bretagne;Données définitives;11/01/2020;03:30;2758
Bretagne;Données définitives;11/01/2020;04:00;2710
Bretagne;Données définitives;11/01/2020;04:30;2692
Bretagne;Données définitives;11/01/2020;05:00;2684
Bretagne;Données définitives;11/01/2020;05:30;2732
Bretagne;Données définitives;11/01/2020;06:00;2755
Bretagne;Données définitives;11/01/2020;06:30;2877
Bretagne;Données définitives;11/01/2020;07:00;2924
Bretagne;Données définitives;11/01/2020;07:30;3028
Bretagne;Données définitives;11/01/2020;08:00;3082
Bretagne;Données définitives;11/01/2020;08:30;3185
Bretagne;Données définitives;11/01/2020;09:00;3219
Bretagne;Données définitives;11/01/2020;09:30;3263
Bretagne;Données définitives;11/01/2020;10:00;3288
Bretagne;Données définitives;11/01/2020;10:30;3272
Bretagne;Données définitives;11/01/2020;11:00;3260
Bretagne;Données définitives;11/01/2020;11:30;3235
Bretagne;Données définitives;11/01/2020;12:00;3265
Bretagne;Données définitives;11/01/2020;12:30;3334
Bretagne;Données définitives;11/01/2020;13:00;3381
Bretagne;Données définitives;11/01/2020;13:30;3214
Bretagne;Données définitives;11/01/2020;14:00;3096
Bretagne;Données définitives;11/01/2020;14:30;3032
Bretagne;Données définitives;11/01/2020;15:00;2950
Bretagne;Données définitives;11/01/2020;15:30;2895
Bretagne;Données définitives;11/01/2020;16:00;2886
Bretagne;Données définitives;11/01/2020;16:30;2874
Bretagne;Données définitives;11/01/2020;17:00;2925
Bretagne;Données définitives;11/01/2020;17:30;3009
Bretagne;Données définitives;11/01/2020;18:00;3147
Bretagne;Données définitives;11/01/2020;18:30;3224
Bretagne;Données définitives;11/01/2020;19:00;3282
Bretagne;Données définitives;11/01/2020;19:30;3230
Bretagne;Données définitives;11/01/2020;20:00;3156
Bretagne;Données définitives;11/01/2020;20:30;3049
Bretagne;Données définitives;11/01/2020;21:00;2936
Bretagne;Données définitives;11/01/2020;21:30;2863
Bretagne;Données définitives;11/01/2020;22:00;2943
Bretagne;Données définitives;11/01/2020;22:30;2946
Bretagne;Données définitives;11/01/2020;23:00;3151
Bretagne;Données définitives;11/01/2020;23:30;3035
Bretagne;Données définitives;12/01/2020;00:00;3269
Bretagne;Données définitives;12/01/2020;00:30;3146
Bretagne;Données définitives;12/01/2020;01:00;2906
